, AU01_c_activationRatio, AU01_c_activationLenght, AU01_c_changeRatio, AU02_c_activationRatio, AU02_c_activationLenght, AU02_c_changeRatio, AU04_c_activationRatio, AU04_c_activationLenght, AU04_c_changeRatio, AU05_c_activationRatio, AU05_c_activationLenght, AU05_c_changeRatio, AU06_c_activationRatio, AU06_c_activationLenght, AU06_c_changeRatio, AU07_c_activationRatio, AU07_c_activationLenght, AU07_c_changeRatio, AU09_c_activationRatio, AU09_c_activationLenght, AU09_c_changeRatio, AU10_c_activationRatio, AU10_c_activationLenght, AU10_c_changeRatio, AU12_c_activationRatio, AU12_c_activationLenght, AU12_c_changeRatio, AU14_c_activationRatio, AU14_c_activationLenght, AU14_c_changeRatio, AU15_c_activationRatio, AU15_c_activationLenght, AU15_c_changeRatio, AU17_c_activationRatio, AU17_c_activationLenght, AU17_c_changeRatio, AU20_c_activationRatio, AU20_c_activationLenght, AU20_c_changeRatio, AU23_c_activationRatio, AU23_c_activationLenght, AU23_c_changeRatio, AU25_c_activationRatio, AU25_c_activationLenght, AU25_c_changeRatio, AU26_c_activationRatio, AU26_c_activationLenght, AU26_c_changeRatio, AU28_c_activationRatio, AU28_c_activationLenght, AU28_c_changeRatio, AU45_c_activationRatio, AU45_c_activationLenght, AU45_c_changeRatio,likability,familiarity,rewatch,arousal,valence
10,0.028985507246376812,0.002898550724637681,0.005797101449275362,0.06956521739130435,0.002898550724637681,0.028985507246376812,0.0,0.0,0.0,0.2782608695652174,0.002898550724637681,0.03768115942028986,0.0,0.0,0.0,0.06666666666666667,0.002898550724637681,0.034782608695652174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9304347826086956,0.002898550724637681,0.014492753623188406,0.3826086956521739,0.002898550724637681,0.04057971014492753,0.16231884057971013,0.002898550724637681,0.03188405797101449,0.23478260869565218,0.002898550724637681,0.034782608695652174,0.9710144927536232,0.002898550724637681,0.011594202898550725,0.02608695652173913,0.002898550724637681,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.20579710144927535,0.002898550724637681,0.02318840579710145,3,1,3,4,2
11,0.0,0.0,0.0,0.002890173410404624,0.002890173410404624,0.002890173410404624,0.0,0.0,0.0,0.7456647398843931,0.002890173410404624,0.08959537572254335,0.0,0.0,0.0,0.002890173410404624,0.002890173410404624,0.005780346820809248,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9682080924855492,0.002890173410404624,0.014450867052023121,0.10115606936416185,0.002890173410404624,0.017341040462427744,0.06358381502890173,0.002890173410404624,0.03468208092485549,0.0,0.0,0.0,0.9913294797687862,0.002890173410404624,0.014450867052023121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07514450867052024,0.002890173410404624,0.02023121387283237,3,2,2,5,5
12,0.11931818181818182,0.002840909090909091,0.028409090909090908,0.3096590909090909,0.002840909090909091,0.011363636363636364,0.9659090909090909,0.002840909090909091,0.017045454545454544,0.8181818181818182,0.002840909090909091,0.045454545454545456,0.0,0.0,0.0,0.4289772727272727,0.002840909090909091,0.07954545454545454,0.0,0.0,0.0,1.0,0.0,0.0,0.005681818181818182,0.0,0.002840909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.06534090909090909,0.002840909090909091,0.008522727272727272,0.0,0.0,0.0,0.33238636363636365,0.002840909090909091,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.002840909090909091,0.045454545454545456,3,1,2,4,3
13,0.28328611898017,0.0028328611898017,0.0113314447592068,0.3342776203966006,0.0028328611898017,0.036827195467422094,1.0,0.0,0.0,0.9093484419263456,0.0028328611898017,0.019830028328611898,0.20679886685552407,0.0028328611898017,0.0113314447592068,0.6260623229461756,0.0028328611898017,0.059490084985835696,0.0,0.0,0.0,1.0,0.0,0.0,0.1643059490084986,0.0028328611898017,0.014164305949008499,1.0,0.0,0.0,0.0,0.0,0.0,0.0708215297450425,0.0028328611898017,0.0113314447592068,0.0,0.0,0.0,0.10198300283286119,0.0028328611898017,0.0169971671388102,0.21529745042492918,0.0028328611898017,0.0113314447592068,0.3002832861189802,0.0028328611898017,0.0056657223796034,0.0,0.0,0.0,0.15864022662889518,0.0028328611898017,0.036827195467422094,1,1,1,2,3
14,0.17045454545454544,0.002840909090909091,0.022727272727272728,0.11931818181818182,0.002840909090909091,0.017045454545454544,1.0,0.0,0.0,0.8295454545454546,0.002840909090909091,0.045454545454545456,0.0,0.0,0.0,0.8494318181818182,0.002840909090909091,0.028409090909090908,0.0,0.0,0.0,1.0,0.0,0.0,0.05965909090909091,0.002840909090909091,0.011363636363636364,1.0,0.0,0.0,0.028409090909090908,0.002840909090909091,0.005681818181818182,0.1846590909090909,0.002840909090909091,0.019886363636363636,0.0,0.0,0.0,0.08806818181818182,0.002840909090909091,0.011363636363636364,0.11363636363636363,0.002840909090909091,0.014204545454545454,0.13636363636363635,0.002840909090909091,0.005681818181818182,0.0,0.0,0.0,0.08806818181818182,0.002840909090909091,0.014204545454545454,3,1,3,5,1
15,0.08192090395480225,0.002824858757062147,0.02824858757062147,0.07062146892655367,0.002824858757062147,0.01977401129943503,0.943502824858757,0.002824858757062147,0.01977401129943503,0.4830508474576271,0.002824858757062147,0.09322033898305085,0.0,0.0,0.0,0.4491525423728814,0.002824858757062147,0.1271186440677966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.940677966101695,0.002824858757062147,0.011299435028248588,0.0,0.0,0.0,0.07062146892655367,0.002824858757062147,0.022598870056497175,0.0,0.0,0.0,0.1694915254237288,0.002824858757062147,0.03954802259887006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15254237288135594,0.002824858757062147,0.03389830508474576,2,1,1,3,1
16,0.36827195467422097,0.0028328611898017,0.028328611898016998,0.311614730878187,0.0028328611898017,0.0169971671388102,0.9971671388101983,0.0028328611898017,0.0028328611898017,0.8441926345609065,0.0028328611898017,0.014164305949008499,0.0113314447592068,0.0028328611898017,0.0056657223796034,0.23796033994334279,0.0028328611898017,0.036827195467422094,0.042492917847025496,0.0028328611898017,0.0028328611898017,0.71671388101983,0.0028328611898017,0.025495750708215296,0.0708215297450425,0.0028328611898017,0.014164305949008499,0.9518413597733711,0.0028328611898017,0.014164305949008499,0.1388101983002833,0.0028328611898017,0.0056657223796034,0.3286118980169972,0.0028328611898017,0.019830028328611898,0.06232294617563739,0.0028328611898017,0.0084985835694051,0.0906515580736544,0.0028328611898017,0.0113314447592068,0.06232294617563739,0.0028328611898017,0.0113314447592068,0.07932011331444759,0.0028328611898017,0.019830028328611898,0.019830028328611898,0.0,0.0028328611898017,0.08498583569405099,0.0028328611898017,0.014164305949008499,1,1,1,2,4
17,0.022598870056497175,0.002824858757062147,0.011299435028248588,0.3333333333333333,0.002824858757062147,0.0423728813559322,1.0,0.0,0.0,0.3954802259887006,0.002824858757062147,0.025423728813559324,0.18926553672316385,0.002824858757062147,0.02824858757062147,0.7401129943502824,0.002824858757062147,0.01694915254237288,0.00847457627118644,0.002824858757062147,0.005649717514124294,1.0,0.0,0.0,0.011299435028248588,0.002824858757062147,0.00847457627118644,1.0,0.0,0.0,0.05084745762711865,0.002824858757062147,0.005649717514124294,0.3192090395480226,0.002824858757062147,0.022598870056497175,0.1553672316384181,0.002824858757062147,0.01694915254237288,0.2514124293785311,0.002824858757062147,0.05649717514124294,0.025423728813559324,0.002824858757062147,0.011299435028248588,0.01694915254237288,0.002824858757062147,0.005649717514124294,0.0,0.0,0.0,0.09322033898305085,0.002824858757062147,0.031073446327683617,2,1,2,3,3
18,0.2521246458923513,0.0028328611898017,0.039660056657223795,0.42776203966005666,0.0028328611898017,0.0056657223796034,1.0,0.0,0.0,0.4475920679886686,0.0028328611898017,0.042492917847025496,0.37677053824362605,0.0028328611898017,0.0226628895184136,0.6827195467422096,0.0028328611898017,0.039660056657223795,0.0,0.0,0.0,1.0,0.0,0.0,0.12464589235127478,0.0028328611898017,0.019830028328611898,1.0,0.0,0.0,0.0,0.0,0.0,0.17280453257790368,0.0028328611898017,0.0169971671388102,0.0,0.0,0.0,0.24645892351274787,0.0028328611898017,0.05099150141643059,0.0028328611898017,0.0028328611898017,0.0056657223796034,0.028328611898016998,0.0028328611898017,0.0113314447592068,0.0,0.0,0.0,0.2521246458923513,0.0028328611898017,0.014164305949008499,3,1,3,3,4
19,0.26062322946175637,0.0028328611898017,0.0339943342776204,0.3626062322946176,0.0028328611898017,0.014164305949008499,1.0,0.0,0.0,0.3597733711048159,0.0028328611898017,0.059490084985835696,0.0,0.0,0.0,0.39660056657223797,0.0028328611898017,0.0821529745042493,0.0,0.0,0.0,1.0,0.0,0.0,0.18696883852691218,0.0028328611898017,0.053824362606232294,1.0,0.0,0.0,0.0,0.0,0.0,0.141643059490085,0.0028328611898017,0.028328611898016998,0.0028328611898017,0.0,0.0028328611898017,0.3087818696883853,0.0028328611898017,0.06232294617563739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18696883852691218,0.0028328611898017,0.036827195467422094,3,1,3,5,4
20,0.2740112994350282,0.002824858757062147,0.031073446327683617,0.3559322033898305,0.002824858757062147,0.011299435028248588,0.9576271186440678,0.002824858757062147,0.011299435028248588,0.08757062146892655,0.002824858757062147,0.03389830508474576,0.025423728813559324,0.002824858757062147,0.005649717514124294,0.807909604519774,0.002824858757062147,0.04519774011299435,0.0,0.0,0.0,1.0,0.0,0.0,0.6807909604519774,0.002824858757062147,0.05367231638418079,1.0,0.0,0.0,0.0,0.0,0.0,0.11299435028248588,0.002824858757062147,0.031073446327683617,0.0,0.0,0.0,0.3305084745762712,0.002824858757062147,0.062146892655367235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977401129943503,0.002824858757062147,0.03389830508474576,3,1,3,5,5
21,0.08781869688385269,0.0028328611898017,0.0339943342776204,0.056657223796033995,0.0028328611898017,0.014164305949008499,1.0,0.0,0.0,0.8385269121813032,0.0028328611898017,0.031161473087818695,0.0,0.0,0.0,0.18980169971671387,0.0028328611898017,0.059490084985835696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9660056657223796,0.0028328611898017,0.0056657223796034,0.053824362606232294,0.0,0.0028328611898017,0.13031161473087818,0.0028328611898017,0.025495750708215296,0.0,0.0,0.0,0.0764872521246459,0.0028328611898017,0.05099150141643059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141643059490085,0.0028328611898017,0.036827195467422094,1,1,1,1,2
22,0.19832402234636873,0.002793296089385475,0.019553072625698324,0.0446927374301676,0.002793296089385475,0.00558659217877095,0.06424581005586592,0.002793296089385475,0.0223463687150838,1.0,0.0,0.0,0.0446927374301676,0.002793296089385475,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.7737430167597765,0.002793296089385475,0.027932960893854747,0.013966480446927373,0.002793296089385475,0.00558659217877095,0.7011173184357542,0.002793296089385475,0.0223463687150838,0.08100558659217877,0.002793296089385475,0.0223463687150838,0.05027932960893855,0.002793296089385475,0.0223463687150838,0.061452513966480445,0.002793296089385475,0.0111731843575419,0.0,0.0,0.0,0.276536312849162,0.002793296089385475,0.008379888268156424,0.025139664804469275,0.002793296089385475,0.008379888268156424,0.0,0.0,0.0,0.1787709497206704,0.002793296089385475,0.0335195530726257,3,1,3,4,1
23,0.0896358543417367,0.0028011204481792717,0.022408963585434174,0.24369747899159663,0.0028011204481792717,0.011204481792717087,0.10364145658263306,0.0028011204481792717,0.028011204481792718,0.8795518207282913,0.0028011204481792717,0.0056022408963585435,0.10364145658263306,0.0028011204481792717,0.01680672268907563,0.0,0.0,0.0,0.07563025210084033,0.0028011204481792717,0.0056022408963585435,0.8179271708683473,0.0028011204481792717,0.028011204481792718,0.036414565826330535,0.0028011204481792717,0.0056022408963585435,0.7142857142857143,0.0028011204481792717,0.03081232492997199,0.047619047619047616,0.0028011204481792717,0.0056022408963585435,0.21008403361344538,0.0028011204481792717,0.028011204481792718,0.10364145658263306,0.0028011204481792717,0.022408963585434174,0.022408963585434174,0.0028011204481792717,0.0056022408963585435,0.09803921568627451,0.0028011204481792717,0.01680672268907563,0.15126050420168066,0.0028011204481792717,0.0056022408963585435,0.014005602240896359,0.0028011204481792717,0.0056022408963585435,0.20448179271708683,0.0028011204481792717,0.0392156862745098,3,1,2,4,1
24,0.24719101123595505,0.0028089887640449437,0.0028089887640449437,0.24719101123595505,0.0028089887640449437,0.0028089887640449437,0.16292134831460675,0.0028089887640449437,0.05337078651685393,0.7752808988764045,0.0,0.0028089887640449437,0.09269662921348315,0.0028089887640449437,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28370786516853935,0.0028089887640449437,0.008426966292134831,0.9831460674157303,0.0028089887640449437,0.0056179775280898875,0.0,0.0,0.0,0.07303370786516854,0.0028089887640449437,0.011235955056179775,0.0,0.0,0.0,0.1348314606741573,0.0028089887640449437,0.02247191011235955,0.16292134831460675,0.0028089887640449437,0.008426966292134831,0.03089887640449438,0.0028089887640449437,0.0056179775280898875,0.0,0.0,0.0,0.06179775280898876,0.0028089887640449437,0.02247191011235955,3,1,3,5,2
25,0.00558659217877095,0.002793296089385475,0.00558659217877095,0.0111731843575419,0.002793296089385475,0.00558659217877095,0.8100558659217877,0.002793296089385475,0.0111731843575419,0.9888268156424581,0.002793296089385475,0.00558659217877095,0.24581005586592178,0.002793296089385475,0.0446927374301676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019553072625698324,0.002793296089385475,0.00558659217877095,0.9357541899441341,0.002793296089385475,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.008379888268156424,0.002793296089385475,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08379888268156424,0.002793296089385475,0.027932960893854747,2,1,2,3,2
26,0.2206703910614525,0.002793296089385475,0.013966480446927373,0.32122905027932963,0.002793296089385475,0.019553072625698324,0.6340782122905028,0.002793296089385475,0.019553072625698324,0.9692737430167597,0.002793296089385475,0.0111731843575419,0.7206703910614525,0.002793296089385475,0.019553072625698324,0.0,0.0,0.0,0.0,0.0,0.0,0.9832402234636871,0.002793296089385475,0.00558659217877095,0.06424581005586592,0.002793296089385475,0.0111731843575419,0.9776536312849162,0.002793296089385475,0.00558659217877095,0.05027932960893855,0.002793296089385475,0.0111731843575419,0.41899441340782123,0.002793296089385475,0.008379888268156424,0.00558659217877095,0.002793296089385475,0.00558659217877095,0.01675977653631285,0.002793296089385475,0.00558659217877095,0.00558659217877095,0.002793296089385475,0.008379888268156424,0.0335195530726257,0.0,0.002793296089385475,0.0,0.0,0.0,0.13687150837988826,0.002793296089385475,0.036312849162011177,2,1,2,3,2
27,0.03081232492997199,0.0028011204481792717,0.011204481792717087,0.16806722689075632,0.0028011204481792717,0.022408963585434174,0.22408963585434175,0.0028011204481792717,0.03361344537815126,1.0,0.0,0.0,0.014005602240896359,0.0028011204481792717,0.0056022408963585435,0.0,0.0,0.0,0.0,0.0,0.0,0.8375350140056023,0.0028011204481792717,0.03081232492997199,0.06442577030812324,0.0028011204481792717,0.01680672268907563,0.19887955182072828,0.0028011204481792717,0.014005602240896359,0.10364145658263306,0.0028011204481792717,0.0196078431372549,0.12605042016806722,0.0028011204481792717,0.0196078431372549,0.14285714285714285,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0,0.15126050420168066,0.0,0.0028011204481792717,0.0,0.0,0.0,0.022408963585434174,0.0028011204481792717,0.011204481792717087,3,1,3,5,1
28,0.0,0.0,0.0,0.014044943820224719,0.0028089887640449437,0.0056179775280898875,0.2050561797752809,0.0028089887640449437,0.03089887640449438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3960674157303371,0.0028089887640449437,0.042134831460674156,0.0,0.0,0.0,0.09269662921348315,0.0028089887640449437,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014044943820224719,0.0028089887640449437,0.0056179775280898875,3,1,3,5,1
29,0.03089887640449438,0.0028089887640449437,0.02247191011235955,0.2050561797752809,0.0028089887640449437,0.028089887640449437,0.4297752808988764,0.0028089887640449437,0.03932584269662921,0.351123595505618,0.0028089887640449437,0.025280898876404494,0.0056179775280898875,0.0028089887640449437,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.9353932584269663,0.0028089887640449437,0.011235955056179775,0.848314606741573,0.0028089887640449437,0.0028089887640449437,0.8623595505617978,0.0028089887640449437,0.0028089887640449437,0.011235955056179775,0.0028089887640449437,0.0056179775280898875,0.0,0.0,0.0,0.09269662921348315,0.0028089887640449437,0.0056179775280898875,0.6235955056179775,0.0028089887640449437,0.042134831460674156,0.13764044943820225,0.0,0.0028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.08426966292134831,0.0028089887640449437,0.02247191011235955,3,1,3,5,4
30,0.13128491620111732,0.002793296089385475,0.0223463687150838,0.0782122905027933,0.002793296089385475,0.0223463687150838,0.8324022346368715,0.002793296089385475,0.0446927374301676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21787709497206703,0.002793296089385475,0.036312849162011177,0.0,0.0,0.0,0.0,0.0,0.0,0.505586592178771,0.002793296089385475,0.019553072625698324,0.2346368715083799,0.002793296089385475,0.0223463687150838,0.0893854748603352,0.002793296089385475,0.0335195530726257,0.13966480446927373,0.002793296089385475,0.05307262569832402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030726256983240222,0.002793296089385475,0.0111731843575419,3,1,3,3,3
31,0.10248447204968944,0.003105590062111801,0.012422360248447204,0.07763975155279502,0.003105590062111801,0.012422360248447204,0.052795031055900624,0.003105590062111801,0.024844720496894408,0.9968944099378882,0.003105590062111801,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27639751552795033,0.003105590062111801,0.07763975155279502,0.0,0.0,0.0,0.027950310559006212,0.003105590062111801,0.006211180124223602,0.034161490683229816,0.003105590062111801,0.015527950310559006,0.18633540372670807,0.003105590062111801,0.021739130434782608,0.052795031055900624,0.003105590062111801,0.021739130434782608,0.012422360248447204,0.003105590062111801,0.006211180124223602,0.2329192546583851,0.003105590062111801,0.006211180124223602,0.2484472049689441,0.003105590062111801,0.006211180124223602,0.0,0.0,0.0,0.20186335403726707,0.0,0.003105590062111801,2,1,2,3,1
